,Unnamed: 0,cell_ID,x_global_px,y_global_px,x_local_px,y_local_px,z,target,CellComp,cell_type,Run_Tissue_name,z_local_px
164,165,c_1_13_2,-30461.6777777778,31624.3694444444,2566.1,3629.925,0,ADGRL4,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
165,166,c_1_13_2,-30483.8277777778,31615.6032444444,2543.95,3621.1588,0,LEP,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
166,167,c_1_13_2,-30462.5277777778,31625.3444444444,2565.25,3630.9,0,CD70,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
167,168,c_1_13_2,-30476.8277777778,31623.4777444444,2550.95,3629.0333,0,MAPK14,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
168,169,c_1_13_2,-30462.7077777778,31625.4111444444,2565.07,3630.9667,0,MTRNR2L1,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
169,170,c_1_13_2,-30457.2277777778,31621.1194444444,2570.55,3626.675,0,STAT6,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
170,171,c_1_13_2,-30484.3777777778,31616.5222444444,2543.4,3622.0778,0,IGF1,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
171,172,c_1_13_2,-30511.4477777778,31609.1666444444,2516.33,3614.7222,0,SELENOP,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
172,173,c_1_13_2,-30484.4177777778,31616.3515444444,2543.36,3621.9071,0,BMP2,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
173,174,c_1_13_2,-30465.5577777778,31621.5111444444,2562.22,3627.0667,0,NOTCH1,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
174,175,c_1_13_2,-30467.8477777778,31586.2694444444,2559.93,3591.825,0,ADIPOQ,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
175,176,c_1_13_2,-30461.4277777778,31625.4989444444,2566.35,3631.0545,0,TPSAB1,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
176,177,c_1_13_2,-30483.6477777778,31616.4521444444,2544.13,3622.0077,0,ADGRF4,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
177,178,c_1_13_2,-30462.4177777778,31624.4244444444,2565.36,3629.98,0,SELENOP,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
178,179,c_1_13_2,-30484.5977777778,31616.4353444444,2543.18,3621.9909,0,FABP5,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
179,180,c_1_13_2,-30457.0977777778,31621.3944444444,2570.68,3626.95,0,CD53,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
180,181,c_1_13_2,-30452.2377777778,31619.5244444444,2575.54,3625.08,0,RPL21,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
181,182,c_1_13_2,-30483.8577777778,31615.7777444444,2543.92,3621.3333,0,SNAI2,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
182,183,c_1_13_2,-30461.6877777778,31625.2873444444,2566.09,3630.8429,0,RAMP2,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
183,184,c_1_13_2,-30462.6177777778,31624.5587444444,2565.16,3630.1143,0,PTGES2,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
184,185,c_1_13_2,-30468.0177777778,31607.4069444444,2559.76,3612.9625,0,INSR,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
185,186,c_1_13_2,-30459.7277777778,31615.3511444444,2568.05,3620.9067,0,MALAT1,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
186,187,c_1_13_2,-30456.1477777778,31621.6507444444,2571.63,3627.2063,0,APOB,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
187,188,c_1_13_2,-30484.4377777778,31616.6577444444,2543.34,3622.2133,0,FOXF1,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
188,189,c_1_13_2,-30450.7077777778,31617.4944444444,2577.07,3623.05,0,LGALS9,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
189,190,c_1_13_2,-30484.2877777778,31616.8511444444,2543.49,3622.4067,0,TNFSF15,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
190,191,c_1_13_2,-30456.2577777778,31621.8222444444,2571.52,3627.3778,0,ADGRF4,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
191,192,c_1_13_2,-30461.8377777778,31624.3644444444,2565.94,3629.92,0,BMP7,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
192,193,c_1_13_2,-30471.9577777778,31607.6194444444,2555.82,3613.175,0,MX1,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
193,194,c_1_13_2,-30462.7877777778,31604.4000444444,2564.99,3609.9556,0,MALAT1,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
194,195,c_1_13_2,-30461.8477777778,31624.5944444444,2565.93,3630.15,0,CD209,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
195,196,c_1_13_2,-30455.8277777778,31620.8277444444,2571.95,3626.3833,0,H2AZ1,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
196,197,c_1_13_2,-30462.5777777778,31624.4777444444,2565.2,3630.0333,0,TNFSF10,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
197,198,c_1_13_2,-30471.0777777778,31607.7262444444,2556.7,3613.2818,0,MALAT1,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
198,199,c_1_13_2,-30491.6777777778,31608.3587444444,2536.1,3613.9143,0,SPP1,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
199,200,c_1_13_2,-30462.2477777778,31624.5730444444,2565.53,3630.1286,0,ELANE,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
200,201,c_1_13_2,-30450.7077777778,31618.4730444444,2577.07,3624.0286,0,WNT7B,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
201,202,c_1_13_2,-30456.6177777778,31621.4577444444,2571.16,3627.0133,0,IL17A,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
202,203,c_1_13_2,-30484.5177777778,31616.9527444444,2543.26,3622.5083,0,CD28,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
203,204,c_1_13_2,-30456.1677777778,31603.8290444444,2571.61,3609.3846,0,GPX3,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
204,205,c_1_13_2,-30483.9277777778,31616.1819444444,2543.85,3621.7375,0,RPL32,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
205,206,c_1_13_2,-30488.5377777778,31620.0989444444,2539.24,3625.6545,0,HDAC1,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
206,207,c_1_13_2,-30486.2477777778,31609.9015444444,2541.53,3615.4571,0,JUN,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
207,208,c_1_13_2,-30454.8977777778,31621.0944444444,2572.88,3626.65,0,EPHB6,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
208,209,c_1_13_2,-30453.0577777778,31611.8111444444,2574.72,3617.3667,0,NFKB1,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
209,210,c_1_13_2,-30450.5277777778,31618.4944444444,2577.25,3624.05,0,CSF1,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
210,211,c_1_13_2,-30467.8577777778,31603.1611444444,2559.92,3608.7167,0,HGF,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
211,212,c_1_13_2,-30484.5677777778,31616.7353444444,2543.21,3622.2909,0,RAMP2,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
212,213,c_1_13_2,-30450.6177777778,31618.4015444444,2577.16,3623.9571,0,IL17D,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
213,214,c_1_13_2,-30454.7477777778,31621.4944444444,2573.03,3627.05,0,KRT1,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
214,215,c_1_13_2,-30493.9477777778,31614.0311444444,2533.83,3619.5867,0,INS,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
215,216,c_1_13_2,-30483.8777777778,31616.6217444444,2543.9,3622.1773,0,TAGLN,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
216,217,c_1_13_2,-30467.6477777778,31586.1944444444,2560.13,3591.75,0,FFAR4,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
217,218,c_1_13_2,-30490.6577777778,31615.5620444444,2537.12,3621.1176,0,MZT2A,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
218,219,c_1_13_2,-30507.6977777778,31625.6503444444,2520.08,3631.2059,0,IER3,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
219,220,c_1_13_2,-30484.4277777778,31616.5562444444,2543.35,3622.1118,0,CLEC4A,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
220,221,c_1_13_2,-30463.2277777778,31601.8194444444,2564.55,3607.375,0,MALAT1,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
221,222,c_1_13_2,-30454.7577777778,31621.3844444444,2573.02,3626.94,0,STAT5A,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
222,223,c_1_13_2,-30490.7777777778,31601.9744444444,2537.0,3607.53,0,MALAT1,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
223,224,c_1_13_2,-30469.5477777778,31628.2944444444,2558.23,3633.85,0,EPHA7,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
224,225,c_1_13_2,-30454.7277777778,31621.5944444444,2573.05,3627.15,0,RAC2,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
225,226,c_1_13_2,-30454.9377777778,31621.4644444444,2572.84,3627.02,0,CCL4,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
226,227,c_1_13_2,-30483.8277777778,31616.3694444444,2543.95,3621.925,0,CALM2,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
227,228,c_1_13_2,-30471.6777777778,31616.7730444444,2556.1,3622.3286,0,MALAT1,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
228,229,c_1_13_2,-30483.9777777778,31616.4671444444,2543.8,3622.0227,0,KRT13,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
229,230,c_1_13_2,-30469.1677777778,31615.1844444444,2558.61,3620.74,0,SIGIRR,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
230,231,c_1_13_2,-30462.3377777778,31604.6244444444,2565.44,3610.18,0,MALAT1,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
231,232,c_1_13_2,-30454.4777777778,31621.4444444444,2573.3,3627.0,0,TPSAB1,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
232,233,c_1_13_2,-30484.2877777778,31616.6286444444,2543.49,3622.1842,0,IFNGR1,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
233,234,c_1_13_2,-30450.9477777778,31619.5015444444,2576.83,3625.0571,0,LGALS9,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
234,235,c_1_13_2,-30494.4577777778,31614.2230444444,2533.32,3619.7786,0,INS,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
235,236,c_1_13_2,-30466.8477777778,31613.9194444444,2560.93,3619.475,0,MALAT1,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
236,237,c_1_13_2,-30463.8877777778,31621.9944444444,2563.89,3627.55,0,MALAT1,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
237,238,c_1_13_2,-30464.9877777778,31613.7111444444,2562.79,3619.2667,0,MALAT1,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
238,239,c_1_13_2,-30456.5577777778,31621.4760444444,2571.22,3627.0316,0,C1QB,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
239,240,c_1_13_2,-30466.1577777778,31612.2598444444,2561.62,3617.8154,0,HSD3B2,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
240,241,c_1_13_2,-30464.7177777778,31614.2535444444,2563.06,3619.8091,0,MZT2A,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
241,242,c_1_13_2,-30496.1877777778,31614.8150444444,2531.59,3620.3706,0,IL1RAP,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
242,243,c_1_13_2,-30454.5777777778,31621.2944444444,2573.2,3626.85,0,PTGES2,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
243,244,c_1_13_2,-30484.4477777778,31616.6632444444,2543.33,3622.2188,0,EGFR,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
244,245,c_1_13_2,-30455.0977777778,31621.1694444444,2572.68,3626.725,0,COL21A1,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
245,246,c_1_13_2,-30454.4777777778,31621.4111444444,2573.3,3626.9667,0,LGALS1,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,0.0
246,247,c_1_13_2,-30508.9777777778,31627.1611444444,2518.8,3632.7167,4,HDAC1,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,17.77777777777778
247,248,c_1_13_2,-30482.1277777778,31608.5694444444,2545.65,3614.125,4,TNFSF10,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,17.77777777777778
248,249,c_1_13_2,-30480.5777777778,31584.0694444444,2547.2,3589.625,4,IGFBP5,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,17.77777777777778
249,250,c_1_13_2,-30476.7977777778,31583.2444444444,2550.98,3588.8,4,PTGS1,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,17.77777777777778
250,251,c_1_13_2,-30480.5077777778,31583.9694444444,2547.27,3589.525,4,TLR1,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,17.77777777777778
251,252,c_1_13_2,-30484.8277777778,31598.5194444444,2542.95,3604.075,4,INSR,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,17.77777777777778
252,253,c_1_13_2,-30472.4277777778,31608.0694444444,2555.35,3613.625,4,DPP4,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,17.77777777777778
253,254,c_1_13_2,-30469.5277777778,31591.2194444444,2558.25,3596.775,4,MRC1,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,17.77777777777778
254,255,c_1_13_2,-30471.5077777778,31591.2194444444,2556.27,3596.775,4,SRGN,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,17.77777777777778
255,256,c_1_13_2,-30467.8277777778,31586.0944444444,2559.95,3591.65,4,CXCL3,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,17.77777777777778
256,257,c_1_13_2,-30509.5777777778,31627.2944444444,2518.2,3632.85,4,TNFRSF1B,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,17.77777777777778
257,258,c_1_13_2,-30471.3777777778,31590.8444444444,2556.4,3596.4,4,TNFRSF1B,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,17.77777777777778
258,259,c_1_13_2,-30467.8477777778,31586.0444444444,2559.93,3591.6,4,HLA-A,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,17.77777777777778
259,260,c_1_13_2,-30476.8977777778,31583.2944444444,2550.88,3588.85,4,ANXA4,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,17.77777777777778
260,261,c_1_13_2,-30482.3177777778,31608.8044444444,2545.46,3614.36,4,ADGRE5,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,17.77777777777778
261,262,c_1_13_2,-30473.6477777778,31591.3444444444,2554.13,3596.9,4,MZT2A,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,17.77777777777778
262,263,c_1_13_2,-30509.2977777778,31627.1844444444,2518.48,3632.74,4,CD52,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,17.77777777777778
263,264,c_1_13_2,-30509.9577777778,31627.1694444444,2517.82,3632.725,4,OAS3,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,17.77777777777778
264,265,c_1_13_2,-30482.4777777778,31608.4194444444,2545.3,3613.975,4,CD53,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,17.77777777777778
265,266,c_1_13_2,-30484.2277777778,31602.9194444444,2543.55,3608.475,4,IL11,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,17.77777777777778
266,267,c_1_13_2,-30509.6477777778,31627.3444444444,2518.13,3632.9,4,WNT5B,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,17.77777777777778
267,268,c_1_13_2,-30471.6177777778,31591.2644444444,2556.16,3596.82,4,DCN,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,17.77777777777778
268,269,c_1_13_2,-30497.1877777778,31609.7377444444,2530.59,3615.2933,4,GPX3,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,17.77777777777778
269,270,c_1_13_2,-30513.8277777778,31626.8194444444,2513.95,3632.375,4,HCST,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,17.77777777777778
270,271,c_1_13_2,-30492.0477777778,31605.9444444444,2535.73,3611.5,2,TNFSF8,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
271,272,c_1_13_2,-30530.9277777778,31616.4444444444,2496.85,3622.0,2,MXRA8,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
272,273,c_1_13_2,-30453.6577777778,31620.5844444444,2574.12,3626.14,2,CSF1,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
273,274,c_1_13_2,-30491.7777777778,31606.2194444444,2536.0,3611.775,2,TYK2,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
274,275,c_1_13_2,-30449.9377777778,31623.8644444444,2577.84,3629.42,2,ACVR1,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
275,276,c_1_13_2,-30460.7077777778,31621.4694444444,2567.07,3627.025,2,WIF1,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
276,278,c_1_13_2,-30482.6977777778,31615.0944444444,2545.08,3620.65,2,FGF1,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
277,279,c_1_13_2,-30453.8977777778,31619.4777444444,2573.88,3625.0333,2,IFIT1,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
278,280,c_1_13_2,-30482.1777777778,31621.0044444444,2545.6,3626.56,2,ENTPD1,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
279,281,c_1_13_2,-30531.8577777778,31617.3444444444,2495.92,3622.9,2,LEFTY2,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
280,282,c_1_13_2,-30531.6477777778,31616.3194444444,2496.13,3621.875,2,IL12RB2,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
281,283,c_1_13_2,-30453.7377777778,31619.0844444444,2574.04,3624.64,2,IL17A,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
282,284,c_1_13_2,-30531.8977777778,31616.4444444444,2495.88,3622.0,2,NANOG,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
283,285,c_1_13_2,-30481.8377777778,31621.2730444444,2545.94,3626.8286,2,APOB,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
284,286,c_1_13_2,-30510.2977777778,31601.8444444444,2517.48,3607.4,2,IL18R1,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
285,287,c_1_13_2,-30523.7977777778,31613.4644444444,2503.98,3619.02,2,VCAM1,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
286,288,c_1_13_2,-30513.7477777778,31618.6277444444,2514.03,3624.1833,2,SNAI2,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
287,289,c_1_13_2,-30535.7177777778,31618.5444444444,2492.06,3624.1,2,ABL1,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
288,290,c_1_13_2,-30524.5477777778,31613.9277444444,2503.23,3619.4833,2,IFNL2,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
289,291,c_1_13_2,-30535.9977777778,31618.5777444444,2491.78,3624.1333,2,NRG1,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
290,292,c_1_13_2,-30491.7477777778,31606.2444444444,2536.03,3611.8,2,AHI1,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
291,293,c_1_13_2,-30491.9777777778,31606.2444444444,2535.8,3611.8,2,CSF2RA,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
292,294,c_1_13_2,-30524.0677777778,31613.6444444444,2503.71,3619.2,2,ZFP36,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
293,295,c_1_13_2,-30453.9977777778,31619.5644444444,2573.78,3625.12,2,EFNA4,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
294,296,c_1_13_2,-30531.4277777778,31616.5944444444,2496.35,3622.15,2,GSN,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
295,297,c_1_13_2,-30513.4977777778,31618.5694444444,2514.28,3624.125,2,GDF3,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
296,298,c_1_13_2,-30482.1977777778,31620.9444444444,2545.58,3626.5,2,TNFRSF13B,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
297,300,c_1_13_2,-30513.8277777778,31618.6944444444,2513.95,3624.25,2,FZD6,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
298,301,c_1_13_2,-30507.5777777778,31621.5644444444,2520.2,3627.12,2,CLEC4A,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
299,302,c_1_13_2,-30524.0077777778,31613.5873444444,2503.77,3619.1429,2,CTSG,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
300,303,c_1_13_2,-30461.3577777778,31589.0644444444,2566.42,3594.62,2,HCAR2,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
301,304,c_1_13_2,-30513.6777777778,31618.6844444444,2514.1,3624.24,2,TNFSF4,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
302,305,c_1_13_2,-30532.0477777778,31617.2694444444,2495.73,3622.825,2,TLR7,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
303,306,c_1_13_2,-30535.8977777778,31618.5111444444,2491.88,3624.0667,2,TEK,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
304,307,c_1_13_2,-30532.1377777778,31617.5444444444,2495.64,3623.1,2,PARP1,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
305,308,c_1_13_2,-30524.4977777778,31614.0944444444,2503.28,3619.65,2,ITGA6,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
306,309,c_1_13_2,-30531.7277777778,31616.3944444444,2496.05,3621.95,2,AHR,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
307,310,c_1_13_2,-30535.9977777778,31618.8244444444,2491.78,3624.38,2,CCL2,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
308,311,c_1_13_2,-30482.0777777778,31621.1777444444,2545.7,3626.7333,2,TNFSF12,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
309,312,c_1_13_2,-30520.9277777778,31612.4944444444,2506.85,3618.05,2,NLRC4,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
310,313,c_1_13_2,-30453.9077777778,31619.5611444444,2573.87,3625.1167,2,ANXA4,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
311,314,c_1_13_2,-30510.7577777778,31601.5944444444,2517.02,3607.15,2,GC,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
312,315,c_1_13_2,-30524.0477777778,31613.7144444444,2503.73,3619.27,2,CENPF,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
313,316,c_1_13_2,-30513.5477777778,31618.6444444444,2514.23,3624.2,2,CDKN3,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
314,317,c_1_13_2,-30467.7477777778,31612.3577444444,2560.03,3617.9133,2,MZT2A,Nuclear,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
315,318,c_1_13_2,-30481.5977777778,31621.3044444444,2546.18,3626.86,2,ADGRF3,Membrane,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
316,319,c_1_13_2,-30535.8477777778,31618.7194444444,2491.93,3624.275,2,CSF1,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
317,320,c_1_13_2,-30524.0777777778,31613.9694444444,2503.7,3619.525,2,FKBP11,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
318,321,c_1_13_2,-30531.6977777778,31617.6044444444,2496.08,3623.16,2,TNFRSF4,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
319,322,c_1_13_2,-30523.8277777778,31613.6611444444,2503.95,3619.2167,2,NPR3,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
320,323,c_1_13_2,-30532.4977777778,31617.3194444444,2495.28,3622.875,2,CD74,Cytoplasm,Proliferating.Proximal.Tubule,Run1081_SP17_2566,8.88888888888889
